gene_id,PC2
-45.68649291643821,-11.81355306087295
7.1123681412851285,-28.18309908602694
-58.7239995666304,0.3216593725503813
10.633280352766578,-6.0988022596971625
0.400588027992905,0.783476606245569
-14.321986402854268,-34.037697109170736
-65.62517522122175,-8.764821026078014
-29.24680084261852,-23.15802254224669
4.274863336124011,17.252975799002108
98.00581703700917,-3.675403837603058
9.444673573770606,31.41939106909252
-37.27535504103447,-54.19824732246147
-12.721007586433169,12.513927130887076
-49.851791928821925,12.268673800023413
-12.244547276279183,-108.10311506048586
-44.80381882402902,-2.35970884063148
5.61332528368013,-5.113880063545288
-52.24960191147948,-32.925573474827296
-37.3916163256096,50.85588480156627
-18.048754578876057,-21.426469153539912
-29.368454185549,46.37462673184386
-28.06013004438441,35.131204090971
-40.41976420830869,-0.2866075778928043
-39.75048641176392,9.43105424946034
-43.7110524756269,-5.065011656782456
7.751084802140615,33.397378361091455
1.558174255753696,64.06586097885254
44.18383577397206,-36.11590213603954
-17.062519546582813,12.77182689123755
-22.36702582939395,18.670366917015038
-73.87312366930158,-16.097426552231006
-53.50748309407381,-33.71211254634598
-26.852906072196355,-39.68188818005405
-53.56411276681696,-28.205675253957946
-26.22179296124357,30.32467123545345
-62.34651954804699,-12.682718158926509
13.92631605261852,64.14159476471036
-24.482378651415207,6.352135227124398
-27.87729544292608,62.89219997084303
23.85336677226965,46.708531262229386
-50.94835632757415,56.06900152736856
-47.65877833916778,-32.96586236869832
-47.33722992560458,9.0840210881062
6.332051102773733,3.390787998074196
34.941588851227046,45.63954753370488
-25.994995115054152,-8.400593142337218
42.97396248754184,-24.730760431652097
90.13473455569574,-33.961043685126064
-22.53942024599284,1.5045011192012858
4.740251749328177,14.468144534449774
30.242130499350644,22.665528623985576
-35.771067520582584,-1.964548392364952
-6.269497523895264,27.81183331245972
-23.23835658719352,18.909200215736558
-53.34980944488766,7.994000628990971
-38.74691099790279,0.4462343973964942
-67.58346054121868,-44.381584834227
-23.030504226138145,37.63213027783958
-60.35386215726422,-40.508473995640536
51.34670912491829,28.6042792806869
-21.882868419655363,1.7361590608809376
-42.389863341677234,1.1693846638660246
-19.310792799921348,-11.986323886099322
-53.944423287395104,1.7093595487180495
-5.609942377870482,-33.98935685769921
40.51800337436671,11.971009048435326
44.12655332247535,-44.25891068307271
-24.43845946193948,-46.57219468146277
42.780202925814606,-47.10331163299229
-38.81354148536284,6.393844248996546
10.911734478931155,-61.72612576338016
-22.054610326748413,-26.41721465769389
-42.83445133925012,-22.08357859550067
-28.563601003116048,-31.07663537244997
-19.403602558469828,-39.9517158374665
28.318734381423123,-15.195167383014148
-49.81148745731639,13.812495794350946
40.96661642347516,-38.90485333687101
-42.12184076308952,12.177832300520135
-44.30659922267257,-14.992577816734435
-73.3474498532083,26.972318286387317
-34.835009573532595,19.854901312536807
-81.7085643338772,24.51315028269933
-53.74032792859834,32.443964105160966
-12.275895337050288,41.60896829740518
-61.74104728355286,-8.71252330279767
4.369473309734121,-35.40834630045996
-1.873391763880968,47.06808687298065
28.61467629952794,52.86885224084
-36.9569579876619,30.88357279923061
-14.121630957122258,-28.491639469126863
-5.001192010504848,-51.959751633547846
13.122676521108918,7.735783577926977
-9.811230331286406,-2.853697473975656
39.87400457770002,22.32262151100313
-16.42261116901113,18.48909570110085
50.08516128403763,15.014215408531792
-2.8262700519521613,14.777032706813468
111.03186379443495,62.40583488195954
-32.2179016229838,-26.77897874553544
13.055044264619886,11.82851856028736
-47.75246829495845,14.31824144857088
-36.41730605664181,30.983757392290137
-48.17627601862028,36.40196159902915
-54.97902845977278,58.44250079035153
-65.06797328083525,32.00021117285929
-27.77807309188823,74.24009677591806
-65.67691892751053,23.22933520401667
-63.227684052321,37.64204107078368
20.36073658268293,21.806517853019383
-50.26509832360464,-20.182807145640336
-40.8906164623165,-62.970140970276695
10.314170015906424,28.25139736603594
-9.678631315104935,30.014781353437183
38.90026249436907,20.94664056246284
-28.39267341084956,16.206596114690246
30.4370666259604,5.965577361192975
-16.961701757781036,-15.453935740086616
53.453075347988914,69.5155327626837
46.27314126676183,-12.385863642560032
36.55924376776331,-39.26935929557515
9.357932683856284,6.291157874821896
-13.827760988811818,-9.975851522450196
51.909430454014114,-39.65447725313342
74.16749387688682,14.13612836087678
72.74016326288142,67.91380983572043
87.37005710179724,22.683975365163658
48.58115332282829,0.6961920138813319
73.8586772829894,-39.85752069826469
63.59580298679215,30.311557895321343
34.110019344169466,-20.49601715855303
-40.00497857899179,10.955342891278876
-53.15825896707258,8.301776755034503
-72.87984322626487,-8.472012026468246
-21.67638798610241,-16.770508752566037
-42.21688246616047,-14.266438312790408
-50.00784176143558,-12.82267166309297
-63.3942337309655,23.286136806798805
46.03294650796102,61.87759308056568
-65.95639574023518,10.020017183857822
71.59505978659497,20.06399251989478
10.141693008804443,20.74609145702836
18.31581032589168,53.04212023001177
-2.268216176411696,1.124487645472187
62.31910109446202,10.83623490355544
-6.034168854699378,-24.90084527270116
8.500093965912715,7.366531515861312
9.042222017130063,-28.084614953653983
-4.196825696040499,-13.184471206778078
15.88249176530148,53.95168872167677
35.36392988595225,33.09997050176607
29.70332516755689,51.75384223402458
-11.465620289486155,18.3348412876549
43.22183634680268,4.43652321000764
-2.071847353600015,9.473318575864624
24.548011727877498,-5.086228923419362
35.263837636373374,12.3941957525507
-5.301394229116125,9.8626882161154
57.39951810939708,6.290647166543045
-22.455808777903,8.192905986781557
-19.525865889227735,14.328571131871223
14.338028411837891,-14.6640334642162
76.43063633291536,-8.96709344058105
33.627455141849936,-28.373442071699586
23.02394411242125,-47.14610544309484
-5.01377357260694,-14.889362709141874
27.969806748536456,-4.642134444207414
23.89887893065622,-50.90625120376746
42.79180644543704,18.464341654618696
22.48782237749013,2.142111802171068
20.073545878649156,-69.21696978633516
1.9924099138021767,-26.49578852311204
-33.06488390798842,1.977655582046951
-4.716167686743461,-6.693211179883849
36.54393097437537,-30.407165410207085
16.898582087771498,42.05337035877983
-9.926601981284405,-19.67302173509465
